student_id,registration_number,full_name,gender,date_of_birth,cnic,city,province,email,phone,university,campus,degree_program,degree_code,batch_year,total_credits,total_quality_points,cgpa
3578,2021-BS-AI-3578,Fahad Syed,Male,2000-08-30,65452-8883328-2,Faisalabad,Sindh,fahad.syed3578@student.university.pk,03275116322,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2021,112,368.3,3.29
3579,2021-BS-AI-3579,Zainab Mirza,Female,2006-05-14,88409-8896929-7,Rawalpindi,Balochistan,zainab.mirza3579@student.university.pk,03288879758,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2021,110,361.40000000000003,3.29
3580,2022-BS-AI-3580,Sana Raza,Female,2005-10-02,31781-3684001-2,Peshawar,Punjab,sana.raza3580@student.university.pk,03830964776,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2022,127,407.4,3.21
3581,2020-BS-AI-3581,Usman Syed,Male,2000-03-17,54282-1468888-6,Lahore,Punjab,usman.syed3581@student.university.pk,03853678681,COMSATS University Islamabad,City Campus,BS Artificial Intelligence,BS-AI,2020,115,406.3,3.53
3582,2020-BS-AI-3582,Farhan Khan,Male,2006-08-26,50828-6677306-2,Peshawar,Sindh,farhan.khan3582@student.university.pk,03147299166,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2020,123,408.6,3.32
3583,2020-BS-AI-3583,Hussain Butt,Male,2007-02-04,94425-6846066-0,Quetta,Balochistan,hussain.butt3583@student.university.pk,03713527613,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2020,115,394.6,3.43
3584,2020-BS-AI-3584,Anum Raza,Female,2005-10-14,54827-4930731-3,Rawalpindi,Punjab,anum.raza3584@student.university.pk,03747357443,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2020,114,378.5,3.32
3585,2021-BS-AI-3585,Madiha Sheikh,Female,2006-03-15,83582-9090279-5,Karachi,KPK,madiha.sheikh3585@student.university.pk,03314331117,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2021,119,400.8,3.37
3586,2019-BS-AI-3586,Fatima Raza,Female,2001-11-15,10744-9087521-0,Multan,Punjab,fatima.raza3586@student.university.pk,03334414740,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2019,125,402.6,3.22
3587,2021-BS-AI-3587,Zainab Javed,Female,2004-10-05,71129-6873392-2,Peshawar,Islamabad Capital Territory,zainab.javed3587@student.university.pk,03462857040,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2021,117,373.6,3.19
3588,2020-BS-AI-3588,Saad Syed,Male,2006-04-19,97106-3338732-7,Quetta,Balochistan,saad.syed3588@student.university.pk,03515548532,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2020,120,392.8,3.27
3589,2019-BS-AI-3589,Usman Rana,Male,2007-03-08,58228-6957364-6,Islamabad,KPK,usman.rana3589@student.university.pk,03494006924,National University of Computer and Emerging Sciences,Main Campus,BS Artificial Intelligence,BS-AI,2019,114,367.8,3.23
3590,2021-BS-AI-3590,Zain Sheikh,Male,1999-08-09,16468-6252537-9,Faisalabad,Balochistan,zain.sheikh3590@student.university.pk,03766489677,University of Lahore,Main Campus,BS Artificial Intelligence,BS-AI,2021,123,410.6,3.34
3591,2021-BS-AI-3591,Laiba Mirza,Female,1998-05-26,36031-3615278-0,Rawalpindi,Punjab,laiba.mirza3591@student.university.pk,03645787343,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2021,120,404.2,3.37
3592,2020-BS-AI-3592,Maham Butt,Female,2007-07-16,49108-1984108-3,Rawalpindi,Punjab,maham.butt3592@student.university.pk,03695083531,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2020,114,384.90000000000003,3.38
3593,2021-BS-AI-3593,Zainab Shaikh,Female,1999-09-04,98581-7899829-8,Peshawar,Punjab,zainab.shaikh3593@student.university.pk,03115772790,University of Karachi,Main Campus,BS Artificial Intelligence,BS-AI,2021,118,406.8,3.45
3594,2021-BS-AI-3594,Ahmed Shaikh,Male,2000-09-13,86868-8452705-4,Lahore,Punjab,ahmed.shaikh3594@student.university.pk,03258781560,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2021,125,420.0,3.36
3595,2020-BS-AI-3595,Sadia Malik,Female,2002-11-17,14851-8829594-0,Multan,Balochistan,sadia.malik3595@student.university.pk,03447823913,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2020,113,382.90000000000003,3.39
3596,2019-BS-AI-3596,Zainab Malik,Female,2006-03-17,58748-7572119-9,Lahore,Sindh,zainab.malik3596@student.university.pk,03128147169,National University of Sciences and Technology,North Campus,BS Artificial Intelligence,BS-AI,2019,136,434.0,3.19
3597,2021-BS-AI-3597,Hira Ahmed,Female,1999-04-06,43577-2167304-0,Multan,KPK,hira.ahmed3597@student.university.pk,03997632321,National University of Computer and Emerging Sciences,Main Campus,BS Artificial Intelligence,BS-AI,2021,117,379.59999999999997,3.24
3598,2021-BS-AI-3598,Kashif Raza,Male,2005-11-01,84506-4489679-0,Rawalpindi,Sindh,kashif.raza3598@student.university.pk,03486506195,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2021,120,383.6,3.2
3599,2019-BS-AI-3599,Laiba Malik,Female,2007-12-17,97981-5605298-3,Peshawar,Sindh,laiba.malik3599@student.university.pk,03219849505,National University of Computer and Emerging Sciences,South Campus,BS Artificial Intelligence,BS-AI,2019,119,391.8,3.29
3600,2021-BS-AI-3600,Ahmed Shaikh,Male,2002-02-26,15098-7493411-6,Karachi,Punjab,ahmed.shaikh3600@student.university.pk,03158913280,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2021,116,387.7,3.34
3601,2021-BS-AI-3601,Imran Ilyas,Male,2007-01-31,19433-6572238-6,Quetta,Sindh,imran.ilyas3601@student.university.pk,03425571365,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2021,124,422.59999999999997,3.41
3602,2019-BS-AI-3602,Hamza Ahmed,Male,2000-12-24,54926-4864364-8,Islamabad,Balochistan,hamza.ahmed3602@student.university.pk,03716945825,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2019,110,350.0,3.18
3603,2019-BS-AI-3603,Sara Ahmed,Female,2001-10-03,43561-4486407-5,Lahore,Sindh,sara.ahmed3603@student.university.pk,03168307680,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2019,122,397.8,3.26
3604,2022-BS-AI-3604,Saad Ahmed,Male,1998-05-27,34480-6328392-5,Faisalabad,Sindh,saad.ahmed3604@student.university.pk,03653703517,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2022,118,372.8,3.16
3605,2022-BS-AI-3605,Hassan Malik,Male,2003-07-28,29009-6400715-0,Rawalpindi,Balochistan,hassan.malik3605@student.university.pk,03135084301,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2022,117,391.6,3.35
3606,2022-BS-AI-3606,Maham Raza,Female,2001-05-16,98375-3153001-5,Karachi,Islamabad Capital Territory,maham.raza3606@student.university.pk,03868647203,University of Lahore,Main Campus,BS Artificial Intelligence,BS-AI,2022,120,408.3,3.4
3607,2019-BS-AI-3607,Bilal Javed,Male,1998-06-09,87434-2650664-4,Lahore,Sindh,bilal.javed3607@student.university.pk,03997897588,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2019,112,361.9,3.23
3608,2022-BS-AI-3608,Ahmed Ahmed,Male,1999-11-06,50095-2289732-5,Multan,Sindh,ahmed.ahmed3608@student.university.pk,03928215676,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2022,117,372.90000000000003,3.19
3609,2022-BS-AI-3609,Hira Shaikh,Female,2000-12-20,44157-3914395-7,Rawalpindi,KPK,hira.shaikh3609@student.university.pk,03515899176,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2022,125,388.2,3.11
3610,2021-BS-AI-3610,Imran Yousaf,Male,2007-06-03,19184-3869915-9,Faisalabad,KPK,imran.yousaf3610@student.university.pk,03818395571,National University of Computer and Emerging Sciences,Main Campus,BS Artificial Intelligence,BS-AI,2021,115,372.5,3.24
3611,2022-BS-AI-3611,Kashif Hussain,Male,2007-03-10,90940-9668028-3,Peshawar,Punjab,kashif.hussain3611@student.university.pk,03067185737,Punjab University College of Information Technology,South Campus,BS Artificial Intelligence,BS-AI,2022,130,421.7,3.24
3612,2021-BS-AI-3612,Sadia Ilyas,Female,2003-09-11,17052-9444258-9,Lahore,Sindh,sadia.ilyas3612@student.university.pk,03710408648,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2021,129,431.1,3.34
3613,2019-BS-AI-3613,Hamza Sheikh,Male,2006-01-11,83652-4024776-3,Rawalpindi,Punjab,hamza.sheikh3613@student.university.pk,03157709705,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2019,121,411.4,3.4
3614,2021-BS-AI-3614,Aimen Sheikh,Female,2007-04-18,25353-3355921-6,Faisalabad,Punjab,aimen.sheikh3614@student.university.pk,03021052201,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2021,126,418.5,3.32
3615,2019-BS-AI-3615,Fatima Javed,Female,2004-07-30,98264-5015938-9,Faisalabad,Sindh,fatima.javed3615@student.university.pk,03112671076,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2019,118,378.7,3.21
3616,2020-BS-AI-3616,Usman Mirza,Male,2002-05-21,37103-4666559-9,Multan,Punjab,usman.mirza3616@student.university.pk,03612770043,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2020,120,405.0,3.38
3617,2021-BS-AI-3617,Fatima Yousaf,Female,2002-05-21,12595-9826928-0,Faisalabad,Balochistan,fatima.yousaf3617@student.university.pk,03611152572,University of Lahore,North Campus,BS Artificial Intelligence,BS-AI,2021,116,376.9,3.25
3618,2021-BS-AI-3618,Danish Malik,Male,2005-08-12,16285-9472602-0,Karachi,Islamabad Capital Territory,danish.malik3618@student.university.pk,03315778222,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2021,119,411.5,3.46
3619,2019-BS-AI-3619,Madiha Javed,Female,2001-04-23,26620-5383035-3,Peshawar,Sindh,madiha.javed3619@student.university.pk,03987029372,University of Lahore,North Campus,BS Artificial Intelligence,BS-AI,2019,122,392.6,3.22
3620,2022-BS-AI-3620,Zainab Yousaf,Female,1998-07-17,62288-2547064-9,Quetta,Sindh,zainab.yousaf3620@student.university.pk,03290024065,University of Lahore,Main Campus,BS Artificial Intelligence,BS-AI,2022,113,363.4,3.22
3621,2020-BS-AI-3621,Hassan Chaudhry,Male,2004-11-08,27554-2571591-7,Rawalpindi,Balochistan,hassan.chaudhry3621@student.university.pk,03780045125,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2020,119,395.4,3.32
3622,2019-BS-AI-3622,Khadija Sheikh,Female,1999-05-03,46579-4158732-7,Multan,Balochistan,khadija.sheikh3622@student.university.pk,03754673083,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2019,130,444.0,3.42
3623,2019-BS-AI-3623,Sana Ahmed,Female,2001-09-23,80566-5157221-8,Multan,KPK,sana.ahmed3623@student.university.pk,03233805265,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2019,127,430.2,3.39
3624,2022-BS-AI-3624,Fatima Qureshi,Female,2004-07-16,57194-7637657-7,Karachi,Punjab,fatima.qureshi3624@student.university.pk,03676532017,National University of Sciences and Technology,South Campus,BS Artificial Intelligence,BS-AI,2022,114,364.5,3.2
3625,2021-BS-AI-3625,Sana Rana,Female,1998-11-04,36468-3292264-7,Quetta,Punjab,sana.rana3625@student.university.pk,03498770562,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2021,118,386.2,3.27
3626,2019-BS-AI-3626,Hassan Raza,Male,1998-08-21,10279-2940725-0,Multan,Islamabad Capital Territory,hassan.raza3626@student.university.pk,03013458795,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2019,130,443.0,3.41
3627,2019-BS-AI-3627,Hussain Khan,Male,2003-08-22,85602-8785268-5,Islamabad,Punjab,hussain.khan3627@student.university.pk,03422997235,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2019,117,388.90000000000003,3.32
3628,2022-BS-AI-3628,Madiha Ahmed,Female,2007-12-11,44174-6241705-4,Faisalabad,Balochistan,madiha.ahmed3628@student.university.pk,03185498391,National University of Computer and Emerging Sciences,South Campus,BS Artificial Intelligence,BS-AI,2022,111,391.0,3.52
3629,2020-BS-AI-3629,Saad Syed,Male,2006-10-17,32138-8822178-7,Peshawar,Balochistan,saad.syed3629@student.university.pk,03168273344,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2020,124,432.8,3.49
3630,2019-BS-AI-3630,Imran Ahmed,Male,1998-03-18,33603-9778223-4,Quetta,KPK,imran.ahmed3630@student.university.pk,03032732891,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2019,127,422.8,3.33
3631,2022-BS-AI-3631,Madiha Rana,Female,2004-07-23,42790-4644312-3,Islamabad,Sindh,madiha.rana3631@student.university.pk,03888886725,National University of Sciences and Technology,South Campus,BS Artificial Intelligence,BS-AI,2022,107,363.1,3.39
3632,2022-BS-AI-3632,Khadija Shaikh,Female,2000-02-19,63820-2413624-4,Lahore,Islamabad Capital Territory,khadija.shaikh3632@student.university.pk,03033652565,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2022,115,394.0,3.43
3633,2019-BS-AI-3633,Khadija Syed,Female,2006-03-17,77120-6524540-7,Rawalpindi,Balochistan,khadija.syed3633@student.university.pk,03360699756,University of Lahore,Main Campus,BS Artificial Intelligence,BS-AI,2019,123,408.3,3.32
3634,2021-BS-AI-3634,Maryam Ilyas,Female,2004-10-05,33556-1269065-0,Peshawar,Balochistan,maryam.ilyas3634@student.university.pk,03639000942,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2021,120,384.5,3.2
3635,2022-BS-AI-3635,Zain Raza,Male,2005-03-15,96308-2315697-5,Multan,Islamabad Capital Territory,zain.raza3635@student.university.pk,03531081555,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2022,119,393.4,3.31
3636,2019-BS-AI-3636,Usman Ahmed,Male,2006-06-22,21616-1331042-6,Faisalabad,Balochistan,usman.ahmed3636@student.university.pk,03610607908,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2019,124,415.7,3.35
3637,2020-BS-AI-3637,Maham Ilyas,Female,2003-08-19,85580-4666371-8,Islamabad,KPK,maham.ilyas3637@student.university.pk,03259596091,Punjab University College of Information Technology,North Campus,BS Artificial Intelligence,BS-AI,2020,132,421.4,3.19
3638,2022-BS-AI-3638,Khadija Malik,Female,2005-01-16,35380-9841684-3,Peshawar,KPK,khadija.malik3638@student.university.pk,03512384055,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2022,113,370.8,3.28
3639,2019-BS-AI-3639,Aimen Yousaf,Female,2004-10-04,28015-7785155-5,Karachi,Islamabad Capital Territory,aimen.yousaf3639@student.university.pk,03144559702,National University of Sciences and Technology,South Campus,BS Artificial Intelligence,BS-AI,2019,118,358.2,3.04
3640,2022-BS-AI-3640,Usman Syed,Male,2007-09-17,88764-2751619-9,Lahore,KPK,usman.syed3640@student.university.pk,03312974200,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2022,109,338.3,3.1
3641,2020-BS-AI-3641,Zain Mirza,Male,2003-10-17,46326-6347381-1,Faisalabad,Sindh,zain.mirza3641@student.university.pk,03158172545,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2020,118,394.3,3.34
3642,2019-BS-AI-3642,Hussain Butt,Male,2001-11-22,49887-9245217-4,Peshawar,Sindh,hussain.butt3642@student.university.pk,03838015977,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2019,109,368.0,3.38
3643,2021-BS-AI-3643,Hamza Khan,Male,2003-02-19,98253-1999420-0,Peshawar,Punjab,hamza.khan3643@student.university.pk,03827834596,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2021,108,346.7,3.21
3644,2021-BS-AI-3644,Anum Ilyas,Female,2003-01-03,73460-7438905-0,Quetta,KPK,anum.ilyas3644@student.university.pk,03014639433,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2021,124,416.1,3.36
3645,2022-BS-AI-3645,Fahad Ilyas,Male,2000-05-05,46810-2418262-5,Rawalpindi,Balochistan,fahad.ilyas3645@student.university.pk,03146121142,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2022,133,451.0,3.39
3646,2020-BS-AI-3646,Imran Syed,Male,1999-09-06,44658-5061379-6,Quetta,Balochistan,imran.syed3646@student.university.pk,03618642288,University of Lahore,North Campus,BS Artificial Intelligence,BS-AI,2020,127,387.0,3.05
3647,2019-BS-AI-3647,Maham Sheikh,Female,2002-12-23,60701-2146138-4,Islamabad,Balochistan,maham.sheikh3647@student.university.pk,03576498913,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2019,121,383.5,3.17
3648,2019-BS-AI-3648,Ayesha Sheikh,Female,2003-07-11,18048-3601881-5,Peshawar,Sindh,ayesha.sheikh3648@student.university.pk,03960714565,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2019,135,450.8,3.34
3649,2022-BS-AI-3649,Sana Rana,Female,2004-09-25,72723-7416034-5,Faisalabad,Punjab,sana.rana3649@student.university.pk,03779831617,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2022,119,410.4,3.45
3650,2020-BS-AI-3650,Ayesha Hussain,Female,2000-07-08,69205-5572567-0,Peshawar,Balochistan,ayesha.hussain3650@student.university.pk,03147999725,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2020,119,394.2,3.31
3651,2022-BS-AI-3651,Usman Javed,Male,2007-03-07,72741-7072430-6,Quetta,Balochistan,usman.javed3651@student.university.pk,03534271843,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2022,125,414.2,3.31
3652,2020-BS-AI-3652,Kashif Shaikh,Male,2006-07-17,89305-8531979-5,Peshawar,KPK,kashif.shaikh3652@student.university.pk,03411862406,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2020,129,424.6,3.29
3653,2022-BS-AI-3653,Maham Syed,Female,2002-06-24,14407-6564892-4,Peshawar,Punjab,maham.syed3653@student.university.pk,03216589366,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2022,118,384.0,3.25
3654,2022-BS-AI-3654,Hafsa Yousaf,Female,2002-01-06,89518-3757794-7,Rawalpindi,Islamabad Capital Territory,hafsa.yousaf3654@student.university.pk,03019135154,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2022,115,373.2,3.25
3655,2020-BS-AI-3655,Saad Syed,Male,2003-09-26,45575-5471354-3,Quetta,Punjab,saad.syed3655@student.university.pk,03870497813,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2020,118,396.1,3.36
3656,2021-BS-AI-3656,Hussain Ilyas,Male,2006-01-15,17954-3614517-9,Rawalpindi,Islamabad Capital Territory,hussain.ilyas3656@student.university.pk,03551705731,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2021,129,435.5,3.38
3657,2022-BS-AI-3657,Ayesha Chaudhry,Female,2005-11-02,62503-4344757-4,Faisalabad,Islamabad Capital Territory,ayesha.chaudhry3657@student.university.pk,03861705455,University of Lahore,Main Campus,BS Artificial Intelligence,BS-AI,2022,120,405.8,3.38
3658,2022-BS-AI-3658,Farhan Raza,Male,2001-06-12,35366-9060199-8,Multan,Balochistan,farhan.raza3658@student.university.pk,03124956315,National University of Sciences and Technology,South Campus,BS Artificial Intelligence,BS-AI,2022,120,404.6,3.37
3659,2022-BS-AI-3659,Danish Javed,Male,1999-05-18,21246-4935044-8,Faisalabad,Punjab,danish.javed3659@student.university.pk,03175604079,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2022,118,386.1,3.27
3660,2022-BS-AI-3660,Sana Sheikh,Female,2001-04-10,65726-7969110-1,Karachi,Punjab,sana.sheikh3660@student.university.pk,03186392065,University of Lahore,Main Campus,BS Artificial Intelligence,BS-AI,2022,129,418.8,3.25
3661,2022-BS-AI-3661,Iqra Chaudhry,Female,2006-05-17,61548-3890592-1,Faisalabad,Islamabad Capital Territory,iqra.chaudhry3661@student.university.pk,03880158427,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2022,119,401.3,3.37
3662,2022-BS-AI-3662,Usman Chaudhry,Male,2003-03-18,15559-8647819-1,Islamabad,Punjab,usman.chaudhry3662@student.university.pk,03476308283,Punjab University College of Information Technology,South Campus,BS Artificial Intelligence,BS-AI,2022,124,432.3,3.49
3663,2021-BS-AI-3663,Sadia Sheikh,Female,2005-02-25,69782-7217678-2,Peshawar,Islamabad Capital Territory,sadia.sheikh3663@student.university.pk,03958225405,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2021,118,403.5,3.42
3664,2020-BS-AI-3664,Danish Hussain,Male,2004-09-13,67865-5012722-4,Karachi,Sindh,danish.hussain3664@student.university.pk,03935381645,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2020,128,444.4,3.47
3665,2020-BS-AI-3665,Khadija Hussain,Female,2001-03-17,18678-2900417-9,Multan,Sindh,khadija.hussain3665@student.university.pk,03156420767,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2020,117,389.8,3.33
3666,2022-BS-AI-3666,Zainab Ilyas,Female,1999-01-13,97486-4312137-1,Karachi,Balochistan,zainab.ilyas3666@student.university.pk,03068355828,Punjab University College of Information Technology,South Campus,BS Artificial Intelligence,BS-AI,2022,117,399.0,3.41
3667,2022-BS-AI-3667,Hassan Yousaf,Male,2007-09-08,48795-3707042-5,Peshawar,KPK,hassan.yousaf3667@student.university.pk,03384294434,COMSATS University Islamabad,City Campus,BS Artificial Intelligence,BS-AI,2022,138,464.8,3.37
3668,2020-BS-AI-3668,Ayesha Syed,Female,2002-01-17,54210-6031655-6,Rawalpindi,Punjab,ayesha.syed3668@student.university.pk,03221884443,National University of Computer and Emerging Sciences,Main Campus,BS Artificial Intelligence,BS-AI,2020,121,373.40000000000003,3.09
3669,2019-BS-AI-3669,Maham Sheikh,Female,2001-04-11,72926-1031253-5,Quetta,Islamabad Capital Territory,maham.sheikh3669@student.university.pk,03773246883,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2019,126,435.8,3.46
3670,2021-BS-AI-3670,Hira Shaikh,Female,2004-03-10,50188-7222599-6,Rawalpindi,Punjab,hira.shaikh3670@student.university.pk,03018989065,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2021,133,425.3,3.2
3671,2021-BS-AI-3671,Fahad Mirza,Male,2004-11-28,97694-6232838-4,Rawalpindi,Balochistan,fahad.mirza3671@student.university.pk,03868194257,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2021,120,390.5,3.25
3672,2019-BS-AI-3672,Ahmed Yousaf,Male,2000-03-05,59415-1386189-4,Islamabad,Balochistan,ahmed.yousaf3672@student.university.pk,03735888722,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2019,119,390.7,3.28
3673,2022-BS-AI-3673,Zain Hussain,Male,2004-11-28,44425-4564798-5,Islamabad,Sindh,zain.hussain3673@student.university.pk,03192437241,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2022,124,426.2,3.44
3674,2022-BS-AI-3674,Imran Mirza,Male,2004-01-27,27614-2990897-1,Islamabad,Sindh,imran.mirza3674@student.university.pk,03987715614,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2022,123,398.5,3.24
3675,2019-BS-AI-3675,Ahmed Qureshi,Male,2003-09-27,58376-1043265-5,Islamabad,Islamabad Capital Territory,ahmed.qureshi3675@student.university.pk,03977817485,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2019,110,346.1,3.15
3676,2019-BS-AI-3676,Laiba Mirza,Female,2002-10-11,41127-1639579-4,Lahore,Balochistan,laiba.mirza3676@student.university.pk,03818175303,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2019,134,429.8,3.21
3677,2019-BS-AI-3677,Ahmed Rana,Male,2005-08-26,45940-4543742-3,Peshawar,Balochistan,ahmed.rana3677@student.university.pk,03812274342,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2019,115,372.8,3.24
3678,2019-BS-AI-3678,Ayesha Shaikh,Female,2003-07-15,55093-5463820-9,Peshawar,Punjab,ayesha.shaikh3678@student.university.pk,03223738026,University of Lahore,Main Campus,BS Artificial Intelligence,BS-AI,2019,122,412.6,3.38
3679,2019-BS-AI-3679,Hira Sheikh,Female,2006-07-05,40794-7363186-4,Multan,Islamabad Capital Territory,hira.sheikh3679@student.university.pk,03190036039,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2019,109,336.6,3.09
3680,2022-BS-AI-3680,Farhan Javed,Male,2001-07-22,13284-1457944-1,Islamabad,Sindh,farhan.javed3680@student.university.pk,03587033634,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2022,119,387.2,3.25
3681,2021-BS-AI-3681,Ayesha Ahmed,Female,2006-06-25,37552-6022843-5,Lahore,KPK,ayesha.ahmed3681@student.university.pk,03365881973,National University of Computer and Emerging Sciences,South Campus,BS Artificial Intelligence,BS-AI,2021,120,386.2,3.22
3682,2019-BS-AI-3682,Saad Mirza,Male,2000-04-30,58708-4295840-5,Islamabad,Sindh,saad.mirza3682@student.university.pk,03088301374,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2019,117,384.6,3.29
3683,2021-BS-AI-3683,Ahmed Shaikh,Male,2000-06-21,88110-9312364-0,Islamabad,KPK,ahmed.shaikh3683@student.university.pk,03633191356,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2021,132,435.9,3.3
3684,2020-BS-AI-3684,Anum Butt,Female,2004-03-08,31362-5744841-0,Quetta,KPK,anum.butt3684@student.university.pk,03523055114,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2020,129,428.1,3.32
3685,2019-BS-AI-3685,Sadia Chaudhry,Female,1999-02-13,40729-9608271-9,Lahore,Islamabad Capital Territory,sadia.chaudhry3685@student.university.pk,03359607563,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2019,137,438.3,3.2
3686,2021-BS-AI-3686,Fahad Yousaf,Male,2003-08-01,98663-9460563-6,Multan,Sindh,fahad.yousaf3686@student.university.pk,03958354708,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2021,123,403.4,3.28
3687,2021-BS-AI-3687,Saad Qureshi,Male,2004-10-18,80756-6443492-7,Peshawar,Punjab,saad.qureshi3687@student.university.pk,03911880394,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2021,130,434.0,3.34
3688,2020-BS-AI-3688,Muhammad Qureshi,Male,2003-05-13,16782-7177735-8,Karachi,Punjab,muhammad.qureshi3688@student.university.pk,03773282654,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2020,126,410.7,3.26
